#Table1
specobjid,objid8,ra,dec,spiral,elliptical,uncertain
302903385349187584,1237648720144105701,150.6422,-0.8719444,0,0,1
302903935105001472,1237654669199016073,150.6218,-0.7640833,0,0,1
302905584372443136,1237648720144236711,150.9117,-0.8671945,0,0,1
302905859250350080,1237648721218306165,151.5604,-0.1687778,0,1,0
302906134128257024,1237648721218306161,151.5565,-0.1486667,0,0,1
302906409006163968,1237648721218175206,151.3624,-0.2083611,0,0,1
302907233639884800,1237648720681304298,151.3722,-0.5982222,0,0,1
302907508517791744,1237648720681369819,151.4681,-0.5998889,0,0,1
302907783395698688,1237654670273085666,151.3939,0.08977778,0,0,1
302908333151512576,1237648720681304371,151.3404,-0.4717778,1,0,0
302908608029419520,1237654670273085709,151.4436,0.01986111,1,0,0
302908882907326464,1237651800161058977,151.5415,-0.667,0,0,1
302909157785233408,1237651800697864450,151.5286,-0.2155833,1,0,0
302909432663140352,1237654669736214697,151.4146,-0.3894722,0,0,1
302909707541047296,1237654669736214712,151.4388,-0.3813611,0,0,1
302909982418954240,1237651800697864311,151.4882,-0.2395,0,0,1
302910257296861184,1237648721218240683,151.4953,-0.028,0,0,1
302910532174768128,1237654670273085695,151.4323,0.05922222,0,0,1
302910807052675072,1237648720681369823,151.4682,-0.4588889,0,0,1
302911356808488960,1237648721218174993,151.2685,-0.1026111,0,0,1
302911631686395904,1237648720681238732,151.1961,-0.6285555,0,0,1
302911906564302848,1237648720681238609,151.2192,-0.5069722,0,0,1
302912181442209792,1237648720681304271,151.3261,-0.4481111,0,1,0
302912456320116736,1237651800160862532,151.215,-0.6624722,0,0,1
302912731198023680,1237648721218109642,151.2207,-0.05833333,1,0,0
302913006075930624,1237651800160862448,151.2213,-0.6770833,0,1,0
302913555831744512,1237651800160927954,151.3212,-0.70275,0,0,1
302914105587558400,1237654670273020092,151.3155,0.06966667,0,1,0
302914380465465344,1237651800160927904,151.2616,-0.709,0,1,0
302914655343372288,1237648721218109656,151.2376,-0.02352778,0,1,0
302915205099186176,1237648720681304250,151.2976,-0.60625,0,0,1
302915479977093120,1237651800697798896,151.3096,-0.2750278,0,0,1
302915754855000064,1237654670273020113,151.3397,0.08852778,0,0,1
302916029732907008,1237654669736083642,151.1976,-0.3645556,0,0,1
302916304610813952,1237651800160862539,151.2153,-0.6414167,0,0,1
302916579488720896,1237651800160927863,151.2338,-0.7095278,0,1,0
302917404122441728,1237654669736083577,151.1213,-0.4172222,0,0,1
302917679000348672,1237654669736018142,151.009,-0.3429444,1,0,0
302917953878255616,1237654669736018114,150.9825,-0.4021944,1,0,0
302918228756162560,1237651800697733230,151.1219,-0.2409722,0,0,1
302918503634069504,1237651800697733215,151.0963,-0.213,1,0,0
302918778511976448,1237648720681173177,150.9562,-0.5635278,0,0,1
302919053389883392,1237648720681173181,150.97,-0.6209444,1,0,0
302919328267790336,1237648721218044172,151.0793,-0.1413056,1,0,0
302919603145697280,1237651800697733120,151.1195,-0.3260833,0,0,1
302919878023604224,1237654669736083593,151.1373,-0.4142778,0,0,1
302920702657325056,1237648721218044124,151.0022,-0.1707222,0,0,1
302920977535232000,1237651800697733307,151.1694,-0.2462778,0,0,1
302921252413138944,1237648721218109592,151.1258,-0.1556389,0,0,1
302921527291045888,1237651800160862607,151.156,-0.7069167,0,0,1
302922077046859776,1237654670272889044,150.9633,0.02925,0,0,1
302925375581743104,1237654669198950586,150.534,-0.7893889,0,0,1
302925650459650048,1237648720144105646,150.5488,-0.8970556,0,0,1
302925925337556992,1237648720144105659,150.5945,-0.9132222,1,0,0
302926200215463936,1237654669198950624,150.5517,-0.7731389,0,0,1
302927299727091712,1237651800160600064,150.543,-0.7457222,0,1,0
302927849482905600,1237648721217978513,150.9241,-0.06402778,0,0,1
302928399238719488,1237648721217978626,150.9031,-0.1850278,0,0,1
302929223872440320,1237648720681107649,150.9231,-0.6000278,0,0,1
302929498750347264,1237648720681107735,150.9315,-0.4731111,0,0,1
302929773628254208,1237648720681107528,150.9243,-0.5668889,0,1,0
302930048506161152,1237648720681107522,150.9143,-0.62325,1,0,0
302930323384068096,1237648720681107666,150.9417,-0.6259722,0,0,1
302930598261975040,1237648721217978583,150.8496,-0.02797222,1,0,0
302930873139881984,1237654670272823491,150.836,0.01033333,0,0,1
302931148017788928,1237654670272823422,150.7827,0.04516667,0,1,0
302931422895695872,1237648721217978556,150.7922,-0.1009444,0,0,1
302931697773602816,1237648721217978687,150.8202,-0.004611111,0,0,1
302931972651509760,1237648721217978684,150.8084,-0.1379722,0,0,1
302932522407323648,1237654670272888852,150.9395,0.02994444,0,1,0
302932797285230592,1237654670272823538,150.8934,0.076,1,0,0
302933896796858368,1237648720144040242,150.3923,-0.9071111,0,0,1
302934171674765312,1237648720144040094,150.4058,-0.9435,1,0,0
302934446552672256,1237654669198885097,150.397,-0.8078055,0,0,1
302936370698020864,1237654669198884955,150.3955,-0.7739722,0,1,0
302936645575927808,1237648720144040072,150.3551,-0.8803611,0,0,1
302937195331741696,1237648720144040025,150.4704,-0.8780556,0,1,0
302937470209648640,1237648720144040126,150.4612,-0.8465555,0,0,1
302937745087555584,1237648720144040175,150.3833,-0.9390833,0,0,1
302938294843369472,1237654669198885121,150.4398,-0.7643611,0,0,1
302938569721276416,1237654669198885113,150.4284,-0.7746667,0,0,1
302938844599183360,1237648720680976601,150.6357,-0.4638056,1,0,0
302939119477090304,1237651800160600179,150.632,-0.7225834,1,0,0
302940218988718080,1237648720681042064,150.6711,-0.4238889,1,0,0
302940493866625024,1237654669735886981,150.6581,-0.3711389,1,0,0
302940768744531968,1237648720680976477,150.6356,-0.4951389,1,0,0
302941318500345856,1237648721217913004,150.6477,-0.06761111,0,0,1
302941593378252800,1237654670272692403,150.5731,0.02555555,0,0,1
302941868256159744,1237651801234407583,150.7383,0.1104444,0,0,1
302942143134066688,1237654670272757830,150.717,0.06872223,0,0,1
302942418011973632,1237651801234407528,150.652,0.1023889,0,0,1
302942692889880576,1237654670272757915,150.6925,0.006722222,0,0,1
302943242645694464,1237654670272692315,150.5997,0.05613889,0,0,1
302943517523601408,1237654670272692489,150.5832,0.07052778,1,0,0
302944067279415296,1237648721217913073,150.7558,-0.1653056,0,0,1
302947090936391680,1237648720143974533,150.2203,-0.9024722,0,0,1
302947915570112512,1237648720143974543,150.2485,-0.8420833,0,0,1
302948465325926400,1237648720143974577,150.3185,-1.012639,0,0,1
302949839715461120,1237651800160534629,150.3568,-0.6963611,1,0,0
302950389471275008,1237651800160534713,150.447,-0.7135834,1,0,0
302951488982902784,1237651800160534720,150.4634,-0.6812778,1,0,0
302952588494530560,1237648721217781939,150.3818,-0.17425,1,0,0
302953962884065280,1237648721217781912,150.3675,-0.1257778,1,0,0
302954512639879168,1237648720680911009,150.4369,-0.6228611,0,0,1
302954787517786112,1237648721217847440,150.5414,-0.1892222,0,0,1
302955062395693056,1237648721217782010,150.4412,-0.1545,0,0,1
302956436785227776,1237648722828263627,150.1498,1.205583,0,0,1
302956711663134720,1237648722828329128,150.2646,1.118667,0,0,1
302957261418948608,1237651752923562103,150.2006,1.237139,1,0,0
302957536296855552,1237648722828329111,150.2468,1.110194,0,0,1
302958360930576384,1237651752386691255,150.3318,0.9692222,1,0,0
302959735320111104,1237651752386691245,150.3291,0.9123055,0,0,1
302960834831738880,1237651801771278542,150.6909,0.5305,0,0,1
302961109709645824,1237648721754783842,150.6605,0.2221667,0,0,1
302961384587552768,1237651801771212993,150.5774,0.5547222,0,0,1
302961659465459712,1237648721754718448,150.6323,0.2611389,1,0,0
302962209221273600,1237651801771212880,150.594,0.5586111,0,1,0
302963033854994432,1237654670809563318,150.4982,0.4773611,0,0,1
302963308732901376,1237648721754718340,150.62,0.3332222,0,0,1
302964408244529152,1237648721754718436,150.5975,0.2543333,0,0,1
302964683122436096,1237651801234407534,150.6559,0.1425833,0,0,1
302965232878249984,1237648721754783856,150.6663,0.3956667,0,0,1
302965507756156928,1237648721754718358,150.6285,0.3073055,1,0,0
302965782634063872,1237651801771213004,150.5972,0.6068611,0,0,1
302966332389877760,1237648722291523676,150.356,0.8332222,1,0,0
302967157023598592,1237648722291523780,150.4815,0.6839167,0,0,1
302967431901505536,1237648722291589240,150.5358,0.7170556,0,0,1
302968256535226368,1237651752386822348,150.5291,0.8778055,0,0,1
302968806291040256,1237651752386756789,150.4218,0.9659445,0,1,0
302969081168947200,1237651752386756804,150.455,0.9795555,0,0,1
302969356046854144,1237648722291589229,150.517,0.6875278,0,0,1
302969630924761088,1237648722828394762,150.3852,1.125694,0,0,1
302969905802668032,1237648722291523791,150.4858,0.7855,0,0,1
302970180680574976,1237648722291589234,150.521,0.6551389,0,0,1
302970455558481920,1237651752386756734,150.3537,1.008056,0,1,0
302970730436388864,1237651752386822275,150.5516,0.9801111,0,0,1
302971005314295808,1237648722291589219,150.4951,0.71525,1,0,0
302971829948016640,1237651801771343984,150.786,0.5892778,0,0,1
302972104825923584,1237651801234473093,150.7901,0.1501111,0,0,1
302972379703830528,1237651801234473087,150.7848,0.1752222,0,0,1
302972654581737472,1237648721754849522,150.9034,0.3741389,0,0,1
302972929459644416,1237651801234407602,150.7531,0.1814167,1,0,0
302973204337551360,1237651801771344085,150.9034,0.6018611,0,0,1
302973479215458304,1237651801771344058,150.8774,0.61225,0,0,1
302973754093365248,1237648722291655017,150.7032,0.6356111,1,0,0
302975128482899968,1237651801234473188,150.7932,0.1270833,0,0,1
302975403360806912,1237651801771344013,150.8111,0.5586944,0,0,1
302975678238713856,1237651801234407593,150.751,0.1589167,0,0,1
302975953116620800,1237648721754783932,150.7779,0.3203889,0,1,0
302976227994527744,1237654670809694360,150.7759,0.4541111,0,1,0
302976502872434688,1237651801771278588,150.7798,0.5477222,1,0,0
302976777750341632,1237654670809694433,150.8192,0.4905556,0,1,0
302977052628248576,1237654670809694392,150.7794,0.5069722,0,0,1
302977327506155520,1237648722291589271,150.5932,0.8229722,0,0,1
302977602384062464,1237651752386822326,150.6288,0.9090278,0,0,1
302978152139876352,1237648722291589277,150.6183,0.8011944,0,0,1
302978976773597184,1237651752386887834,150.6405,0.8593889,0,0,1
302979251651504128,1237648722291720335,150.8048,0.8132778,0,0,1
302979526529411072,1237651752386887699,150.6514,0.8476667,0,1,0
302980351163131904,1237648722291654834,150.674,0.8336945,1,0,0
302980626041038848,1237651752386953387,150.8071,0.9166667,0,0,1
302980900918945792,1237648722291654821,150.6529,0.7943056,0,0,1
302981175796852736,1237648722291654871,150.7555,0.7661389,1,0,0
302981450674759680,1237648722291654837,150.6769,0.7928056,0,0,1
302982000430573568,1237651752386822390,150.6192,0.8915278,0,1,0
302982825064294400,1237648721754914840,150.973,0.3956111,0,0,1
302983099942201344,1237654670809760001,150.9537,0.4868611,0,1,0
302983374820108288,1237648721754915007,151.0354,0.2769167,0,0,1
302983649698015232,1237648721754849539,150.915,0.3909167,0,0,1
302984199453829120,1237648721754914959,150.9568,0.3828056,1,0,0
302984749209643008,1237648721754915013,151.0358,0.2990555,0,0,1
302985024087549952,1237648721754914947,150.9492,0.3310556,0,0,1
302985298965456896,1237654670809759962,151.0389,0.4248333,0,0,1
302985573843363840,1237648721754915029,151.0455,0.2453611,0,1,0
302986673354991616,1237654670809759900,150.9424,0.4306389,0,0,1
302986948232898560,1237651801771409640,151.0285,0.6267778,0,0,1
302987223110805504,1237651801771409611,150.9783,0.5826389,0,0,1
302988047744526336,1237648721754914974,150.9778,0.2800556,1,0,0
302988322622433280,1237651752386953449,150.9226,0.9644445,0,0,1
302989422134061056,1237651752386953431,150.8917,0.9198889,0,0,1
302989697011968000,1237651752386953441,150.9221,0.9471945,1,0,0
302989971889874944,1237648722828656744,150.9667,1.09525,1,0,0
302991071401502720,1237651752386953423,150.8828,0.8473333,0,0,1
302991346279409664,1237648722291720416,150.9311,0.7046667,0,0,1
302991621157316608,1237651802308214980,150.8329,1.026806,1,0,0
302992445791037440,1237651752386953252,150.8446,0.8404722,0,0,1
302992720668944384,1237648722291720208,150.8128,0.8328889,0,0,1
302993545302665216,1237648722291785743,150.9844,0.8166111,0,0,1
302993820180572160,1237654670809825400,151.0835,0.4765833,0,1,0
302994095058479104,1237651801771475055,151.1092,0.60175,0,0,1
302994369936386048,1237654670809825384,151.0598,0.5080556,0,0,1
302994644814292992,1237654670809825513,151.1935,0.4638333,0,0,1
302994919692199936,1237651801771475118,151.144,0.5416111,0,0,1
302995194570106880,1237651801771475037,151.0909,0.5341667,0,1,0
302995744325920768,1237654670809825483,151.1614,0.4202778,0,0,1
302996019203827712,1237651801771475063,151.1129,0.5239722,0,1,0
302996294081734656,1237651801771475046,151.0957,0.5181944,0,0,1
302996843837548544,1237648721754980557,151.1701,0.3698889,0,0,1
302997118715455488,1237648721754980473,151.2377,0.2154444,0,0,1
302997393593362432,1237648721754915039,151.0585,0.2628611,0,0,1
302997668471269376,1237651801234604182,151.112,0.1771944,1,0,0
302997943349176320,1237651801234538781,151.079,0.1203889,1,0,0
302998218227083264,1237648721754980554,151.169,0.3285,1,0,0
302998767982897152,1237648721754980541,151.1639,0.2815278,0,1,0
302999042860804096,1237651801234604297,151.115,0.1424167,0,1,0
302999317738711040,1237651801771540557,151.3503,0.5438611,0,0,1
302999592616617984,1237654670809890989,151.3074,0.4749722,0,0,1
302999867494524928,1237651801771540642,151.3065,0.5611389,0,0,1
303000142372431872,1237648722291916943,151.3358,0.6488611,1,0,0
303000417250338816,1237648721755111572,151.4608,0.2203889,0,0,1
303000692128245760,1237651801771540505,151.249,0.6081111,0,0,1
303000967006152704,1237648721755046049,151.3327,0.27525,1,0,0
303001241884059648,1237648722291916929,151.3013,0.6321945,1,0,0
303001516761966592,1237654670809956545,151.3823,0.4814167,0,0,1
303001791639873536,1237651801771540612,151.268,0.5910556,0,0,1
303002341395687424,1237648722291982369,151.4611,0.6318055,0,0,1
303003166029408256,1237648721755046037,151.3105,0.3381111,0,0,1
303003440907315200,1237648721755046096,151.3894,0.2998333,0,1,0
303003715785222144,1237651801771540649,151.3151,0.6103333,0,1,0
303004265541036032,1237651801234669760,151.3758,0.1368611,1,0,0
303004540418942976,1237651801771606193,151.3829,0.611,0,0,1
303005365052663808,1237651801234800759,151.5821,0.1668056,0,0,1
303006464564291584,1237648721755242701,151.6938,0.2901111,1,0,0
303006739442198528,1237648721755177045,151.5576,0.3689167,1,0,0
303007014320105472,1237648721755177101,151.6739,0.3453611,0,0,1
303007289198012416,1237651801771671778,151.6385,0.5388333,0,0,1
303007838953826304,1237651801771606273,151.4837,0.6171945,0,0,1
303008113831733248,1237648721755242764,151.7787,0.3110556,1,0,0
303008663587547136,1237651801771671760,151.6095,0.6063055,0,0,1
303008938465454080,1237651801771671696,151.5339,0.5445555,0,0,1
303009213343361024,1237651801771606278,151.4829,0.5648611,0,0,1
303009488221267968,1237651801771671738,151.5802,0.6156667,0,0,1
303009763099174912,1237654670810087640,151.662,0.4805556,1,0,0
303010037977081856,1237648721755177075,151.6353,0.3365,0,0,1
303010587732895744,1237651752387084417,151.1279,0.8894167,0,0,1
303010862610802688,1237651752387084486,151.2298,0.9589444,0,0,1
303011137488709632,1237648722291851379,151.2169,0.6985,0,0,1
303011412366616576,1237648722291785834,150.9996,0.8069167,1,0,0
303012237000337408,1237648722828722339,151.2202,1.08675,0,1,0
303012511878244352,1237648722291785877,151.0572,0.8124444,0,0,1
303012786756151296,1237648722291851303,151.1553,0.8293611,0,0,1
303013336511965184,1237648722291851295,151.124,0.6889445,0,0,1
303013611389872128,1237648722828722303,151.1766,1.199528,0,0,1
303014436023592960,1237648722291851444,151.1689,0.8003333,0,0,1
303014710901499904,1237648722291851468,151.2011,0.7683889,0,0,1
303014985779406848,1237648722291785827,150.9942,0.7366389,1,0,0
303015535535220736,1237651752387084590,151.1712,0.9141945,0,0,1
303016085291034624,1237648721755242650,151.8353,0.3388611,0,0,1
303016360168941568,1237648721755242749,151.766,0.4159445,1,0,0
303016635046848512,1237648721755242786,151.8186,0.2334444,0,0,1
303017184802662400,1237648721755242761,151.7787,0.3313611,0,0,1
303017459680569344,1237651801771737287,151.8139,0.5185556,0,0,1
303017734558476288,1237648721755177112,151.6874,0.3928333,0,0,1
303018009436383232,1237651801771802813,151.8501,0.5503611,1,0,0
303018559192197120,1237651801771802801,151.838,0.5356944,0,0,1
303019108948011008,1237651801771737276,151.8002,0.5886111,0,0,1
303019658703824896,1237654670810087603,151.7593,0.4717778,0,0,1
303019933581731840,1237648722292048086,151.6547,0.6326111,0,0,1
303020208459638784,1237651801771671783,151.6506,0.5793055,0,0,1
303020483337545728,1237651801771737310,151.8298,0.6096944,0,0,1
303020758215452672,1237651801771737255,151.7866,0.617,0,0,1
303021033093359616,1237654670810087645,151.7336,0.5018333,0,0,1
303021307971266560,1237648722828853381,151.4226,1.091667,1,0,0
303021857727080448,1237648722291916958,151.3747,0.6712222,0,0,1
303022132604987392,1237648722291916909,151.2659,0.7432222,1,0,0
303022407482894336,1237648722828853441,151.5088,1.201167,0,0,1
303023232116615168,1237648722828853429,151.501,1.130417,0,0,1
303023781872429056,1237651752387215501,151.4134,0.8532778,0,0,1
303024056750336000,1237651752387215512,151.4492,0.8796945,0,0,1
